ObjectID,GlobalID,Date and Pickup Time,Deer and Bear Removal,Other wildlife types,Route,Latitude_d,Longitude_d,County,District,Residency,x,y,Date,Year,MonthName,MonthNumber,DOWName,DOWNumber,wildlife,Standardized route
2923,17c3fd29-1e22-42f3-8a85-ec85a746ef03,12/14/2023 2:38:47 PM,Deer,,,37.8327718073734,-79.3718047902272,Rockbridge County,Staunton,Lexington,-79.3718047902272,37.8327718073734,2023-12-14,2023,December,12,Thursday,3,Deer,
2926,e1da139e-bd21-4da2-b7dc-4454ae5e7929,12/18/2023 4:06:16 PM,Deer,,,37.8258748471775,-79.443337314498,Rockbridge County,Staunton,Lexington,-79.443337314498,37.8258748471775,2023-12-18,2023,December,12,Monday,0,Deer,
2927,ae161eb7-77ee-4c24-b153-8f6da4e9174d,12/18/2023 4:20:09 PM,Other,Raccoon,,37.8292759363882,-79.4430047453026,Rockbridge County,Staunton,Lexington,-79.4430047453026,37.8292759363882,2023-12-18,2023,December,12,Monday,0,Raccoon,
2928,9909f4f1-d12f-4ef3-8af7-1f11c5b06006,12/18/2023 5:01:53 PM,Deer,,,37.8080029149003,-79.8509952584828,Alleghany County,Staunton,Lexington,-79.8509952584828,37.8080029149003,2023-12-18,2023,December,12,Monday,0,Deer,
2929,5fbeb56b-d4b9-45b9-aab4-69fe8b42261d,12/18/2023 6:09:47 PM,Bear,,,37.7988394858209,-80.2086852210546,Alleghany County,Staunton,Lexington,-80.2086852210546,37.7988394858209,2023-12-18,2023,December,12,Monday,0,Bear,
2997,4aafd17f-8faf-4ac6-9be6-f5e603609bbe,1/11/2024 9:11:22 PM,Other,Raccoon,,37.3776450900709,-77.4289355145082,Chesterfield County,Richmond,Chesterfield,-77.4289355145082,37.3776450900709,2024-01-11,2024,January,1,Thursday,3,Raccoon,
3054,e4d6b272-6143-4312-981a-4a1b5ed5fd90,1/16/2024 7:06:41 PM,Other,Dog,,37.4440214188742,-77.4386101584241,Chesterfield County,Richmond,Chesterfield,-77.4386101584241,37.4440214188742,2024-01-16,2024,January,1,Tuesday,1,Dog,
3055,6c3c0957-a37f-426c-b985-1fef499737f0,1/17/2024 4:27:51 PM,Deer,,,37.3504796104915,-77.4038922369939,Chesterfield County,Richmond,Chesterfield,-77.4038922369939,37.3504796104915,2024-01-17,2024,January,1,Wednesday,2,Deer,
3056,7bdd7c0f-a515-47e4-a5f3-b7d1c205d066,1/18/2024 6:50:43 PM,Deer,,,37.7059943504988,-79.4611792723157,Rockbridge County,Staunton,Lexington,-79.4611792723157,37.7059943504988,2024-01-18,2024,January,1,Thursday,3,Deer,
3057,5a3d86c4-b10e-4ebf-8072-0e40d0159dc8,1/18/2024 7:24:59 PM,Deer,,,37.7236532390986,-79.4358606432565,Rockbridge County,Staunton,Lexington,-79.4358606432565,37.7236532390986,2024-01-18,2024,January,1,Thursday,3,Deer,
3058,fc4da9d5-f693-4842-8dec-ae7a0b8d6bb9,1/19/2024 6:22:03 PM,Deer,,,38.8672288100908,-77.8859403652034,Fauquier County,Culpeper,Warrenton,-77.8859403652034,38.8672288100908,2024-01-19,2024,January,1,Friday,4,Deer,
3059,83b548f3-7686-467a-becf-bf2167a8a9ba,1/19/2024 6:38:17 PM,Deer,,,38.9106179900683,-78.0556173530738,Fauquier County,Culpeper,Warrenton,-78.0556173530738,38.9106179900683,2024-01-19,2024,January,1,Friday,4,Deer,
3060,ad3f75f2-67df-4a47-8058-9614ed0d61e8,1/19/2024 6:45:14 PM,Deer,,,38.9115963845562,-78.0695546224035,Fauquier County,Culpeper,Warrenton,-78.0695546224035,38.9115963845562,2024-01-19,2024,January,1,Friday,4,Deer,
3063,aa17045b-fa48-4503-9835-a852b76039a6,1/22/2024 2:09:35 PM,Deer,,,37.7965588990417,-79.4065631871928,Rockbridge County,Staunton,Lexington,-79.4065631871928,37.7965588990417,2024-01-22,2024,January,1,Monday,0,Deer,
3064,df8ef1b4-2012-426d-81bb-06a5fcb1e02f,1/19/2024 8:15:29 PM,Deer,,,38.4133573920164,-78.2282275093941,Fauquier County,Culpeper,Warrenton,-78.2282275093941,38.4133573920164,2024-01-19,2024,January,1,Friday,4,Deer,
3065,3b0cb2d5-6080-462e-8f83-dd6272d04983,1/22/2024 3:47:52 PM,Deer,,,37.8463057333579,-79.4610316282835,Rockbridge County,Staunton,Lexington,-79.4610316282835,37.8463057333579,2024-01-22,2024,January,1,Monday,0,Deer,
3066,f8c2a0cd-3573-4a5c-a05a-4afe01e1ab52,1/22/2024 7:20:10 PM,Deer,,,38.0130208487034,-78.469885613426,Albemarle County,Culpeper,Charlottesville,-78.469885613426,38.0130208487034,2024-01-22,2024,January,1,Monday,0,Deer,
3067,4bdb85ee-0b5d-4bee-86b4-a231c00c82f2,1/22/2024 7:41:30 PM,Deer,,,38.0316601186743,-78.6823729710382,Albemarle County,Culpeper,Charlottesville,-78.6823729710382,38.0316601186743,2024-01-22,2024,January,1,Monday,0,Deer,
3068,cd8fee7c-e0c5-4447-97e0-5f033b60e830,1/22/2024 8:17:56 PM,Deer,,,37.807908235153,-79.8511702661215,Alleghany County,Staunton,Lexington,-79.8511702661215,37.807908235153,2024-01-22,2024,January,1,Monday,0,Deer,
3070,875cd8e8-38c4-444d-8717-b7c1a20019e4,1/22/2024 9:22:53 PM,Deer,,,37.6627505617567,-77.6550395508089,Goochland County,Richmond,Ashland,-77.6550395508089,37.6627505617567,2024-01-22,2024,January,1,Monday,0,Deer,
3071,10614770-4493-42bd-a267-038346ef3e75,1/22/2024 9:24:11 PM,Deer,,,37.6627687844446,-77.6550372121251,Goochland County,Richmond,Ashland,-77.6550372121251,37.6627687844446,2024-01-22,2024,January,1,Monday,0,Deer,
3072,64007c01-b1c9-4f05-a961-df5b9c1e6191,1/22/2024 9:24:58 PM,Deer,,,37.6627572786635,-77.6550841177376,Goochland County,Richmond,Ashland,-77.6550841177376,37.6627572786635,2024-01-22,2024,January,1,Monday,0,Deer,
3073,feb4d8de-6885-49c7-9ba4-76cd9291eba4,1/23/2024 2:44:41 PM,Deer,,,38.9023973467069,-77.9380145600458,Fauquier County,Culpeper,Warrenton,-77.9380145600458,38.9023973467069,2024-01-23,2024,January,1,Tuesday,1,Deer,
3074,57668aca-cc22-4ddf-854a-ff2ffe2bfa60,1/23/2024 3:01:46 PM,Deer,,,38.9088898827504,-78.031417814811,Fauquier County,Culpeper,Warrenton,-78.031417814811,38.9088898827504,2024-01-23,2024,January,1,Tuesday,1,Deer,
3075,f5703dc0-4ac7-47e0-9724-aa57bc4e8f13,1/23/2024 3:07:26 PM,Deer,,,38.9105567051906,-78.0576606290962,Fauquier County,Culpeper,Warrenton,-78.0576606290962,38.9105567051906,2024-01-23,2024,January,1,Tuesday,1,Deer,
3076,3c1fdf56-c0f4-45c4-91ca-a0ccc738b757,1/23/2024 9:11:54 PM,Other,Squirrel,,37.6627811976128,-77.6550170034893,Chesterfield County,Richmond,Ashland,-77.6550170034893,37.6627811976128,2024-01-23,2024,January,1,Tuesday,1,Squirrel,
3077,8a3bc369-9868-494f-bd4a-a7db74636ffa,1/23/2024 9:14:12 PM,Deer,,,37.9889559257971,-78.2419431307213,Albemarle County,Culpeper,Charlottesville,-78.2419431307213,37.9889559257971,2024-01-23,2024,January,1,Tuesday,1,Deer,
3078,40d23435-bfb6-453f-a013-61b9e7f23ef5,1/24/2024 1:43:42 PM,Deer,,,37.8562007094228,-79.4821494086054,Rockbridge County,Staunton,Lexington,-79.4821494086054,37.8562007094228,2024-01-24,2024,January,1,Wednesday,2,Deer,
3079,1ac02d58-ba50-46c5-9abf-c14944cd2f80,1/24/2024 1:57:50 PM,Deer,,,37.8449094863021,-79.4570818092529,Rockbridge County,Staunton,Lexington,-79.4570818092529,37.8449094863021,2024-01-24,2024,January,1,Wednesday,2,Deer,
3080,148e67da-a185-4a38-9b0c-d13650ea56d8,1/24/2024 2:11:23 PM,Deer,,,37.8460972843421,-79.4629161084136,Rockbridge County,Staunton,Lexington,-79.4629161084136,37.8460972843421,2024-01-24,2024,January,1,Wednesday,2,Deer,
3081,740ad273-2a85-40ca-94b3-994f9877d0ad,1/24/2024 2:25:00 PM,Deer,,,37.8056888891475,-79.4267306215558,Rockbridge County,Staunton,Lexington,-79.4267306215558,37.8056888891475,2024-01-24,2024,January,1,Wednesday,2,Deer,
3082,0ead04de-b2a3-484a-bbdc-e79cc5d96821,1/24/2024 2:47:11 PM,Deer,,,37.8629676870213,-79.3398171220265,Rockbridge County,Staunton,Lexington,-79.3398171220265,37.8629676870213,2024-01-24,2024,January,1,Wednesday,2,Deer,
3083,aaef33b6-869a-4171-9b0c-c5ad3865fb12,1/24/2024 3:50:43 PM,Deer,,,37.7286005602321,-79.4316917736222,Rockbridge County,Staunton,Lexington,-79.4316917736222,37.7286005602321,2024-01-24,2024,January,1,Wednesday,2,Deer,
3084,0718f64c-bbfa-4c43-a555-a7d96c060ec0,1/24/2024 6:12:27 PM,Other,Coyote,,37.1714067445077,-77.3410076729895,City of Petersburg,Richmond,,-77.3410076729895,37.1714067445077,2024-01-24,2024,January,1,Wednesday,2,Coyote,
3085,fef9c179-603b-415f-80fc-96f5a551a382,1/24/2024 9:18:03 PM,Other,Bird,,37.6626674551867,-77.6550762635448,Henrico County,Richmond,Ashland,-77.6550762635448,37.6626674551867,2024-01-24,2024,January,1,Wednesday,2,Bird,
3086,ec06d984-07bc-4e54-8322-1a743c45e975,1/25/2024 6:51:00 PM,Deer,,,37.7869542735049,-80.0300712604821,Alleghany County,Staunton,Lexington,-80.0300712604821,37.7869542735049,2024-01-25,2024,January,1,Thursday,3,Deer,
3087,8d113c7a-ab27-42c5-a89a-4bb605eb221c,1/26/2024 7:58:27 PM,Deer,,,37.8019461525069,-79.7039630289433,Alleghany County,Staunton,Lexington,-79.7039630289433,37.8019461525069,2024-01-26,2024,January,1,Friday,4,Deer,
3088,e907a076-31a6-429a-b2d8-00d84b1e218b,1/29/2024 2:49:00 PM,Deer,,,38.8920574995629,-77.9097496775117,Fauquier County,Culpeper,Warrenton,-77.9097496775117,38.8920574995629,2024-01-29,2024,January,1,Monday,0,Deer,
3089,6a1d1ab5-b2a5-47ac-b278-6df9ad75567f,1/29/2024 3:02:44 PM,Deer,,,38.9008355271891,-77.9247273893866,Fauquier County,Culpeper,Warrenton,-77.9247273893866,38.9008355271891,2024-01-29,2024,January,1,Monday,0,Deer,
3090,623f8fef-185d-4ea3-82ff-f5fd204e9fbb,1/29/2024 4:53:14 PM,Other,Opossum,,37.7157373902705,-79.4471826345652,Rockbridge County,Staunton,Lexington,-79.4471826345652,37.7157373902705,2024-01-29,2024,January,1,Monday,0,Opossum,
3091,8749f1c1-827d-4b43-a00e-62065c20a597,1/29/2024 9:28:23 PM,Other,Squirrel,,37.6627282012454,-77.6550526164718,Henrico County,Richmond,Ashland,-77.6550526164718,37.6627282012454,2024-01-29,2024,January,1,Monday,0,Squirrel,
3092,0b77bb5a-5c75-47d0-8fd9-cb8440a51b88,1/29/2024 9:29:32 PM,Other,Opossum,,37.6627201211837,-77.6550446563422,Henrico County,Richmond,Ashland,-77.6550446563422,37.6627201211837,2024-01-29,2024,January,1,Monday,0,Opossum,
3093,9c020a3f-cef3-4c99-a78f-14bc251371d1,1/29/2024 9:30:29 PM,Other,Opossum,,37.662708047802,-77.6550384899977,Henrico County,Richmond,Ashland,-77.6550384899977,37.662708047802,2024-01-29,2024,January,1,Monday,0,Opossum,
3094,16d086f9-61f4-4682-b7ad-2cae654812d4,1/30/2024 7:16:51 PM,Other,Coyote,,38.0474683523297,-78.7734472786983,Albemarle County,Culpeper,Charlottesville,-78.7734472786983,38.0474683523297,2024-01-30,2024,January,1,Tuesday,1,Coyote,
3095,3915ae6a-4cb5-40ca-8124-493181fc64a6,1/31/2024 8:01:52 PM,Deer,,,37.8007380618134,-79.7339111287889,Alleghany County,Staunton,Lexington,-79.7339111287889,37.8007380618134,2024-01-31,2024,January,1,Wednesday,2,Deer,
3096,62ad5dfa-93cc-4c2c-b86a-a7f98f9f5559,1/31/2024 9:20:29 PM,Other,Raccoon,,37.6627064310365,-77.6551117189952,,,,-77.6551117189952,37.6627064310365,2024-01-31,2024,January,1,Wednesday,2,Raccoon,
3097,6a8bfd15-625c-41b7-b834-c1e6b95a02d6,1/31/2024 9:21:11 PM,Other,Squirrel,,37.662745931368,-77.6550253446511,,,,-77.6550253446511,37.662745931368,2024-01-31,2024,January,1,Wednesday,2,Squirrel,
3098,6cd0b197-b110-4465-a1b1-18f8f6cc80ef,1/31/2024 9:21:50 PM,Other,Raccoon,,37.6627307569324,-77.6550337966175,,,,-77.6550337966175,37.6627307569324,2024-01-31,2024,January,1,Wednesday,2,Raccoon,
3099,3b6abc4c-9974-4d2a-822c-256f7a6e86e3,1/31/2024 9:22:23 PM,Other,Raccoon,,37.6627190700997,-77.6550280295506,,,,-77.6550280295506,37.6627190700997,2024-01-31,2024,January,1,Wednesday,2,Raccoon,
3100,64f09bb8-cff1-4a8f-91e1-2febdc7f9621,1/31/2024 9:23:56 PM,Other,Bird,,37.6627374859877,-77.6550259721257,,,,-77.6550259721257,37.6627374859877,2024-01-31,2024,January,1,Wednesday,2,Bird,
3101,85db88a8-1d40-4a9a-9fef-20b2348f56bd,2/1/2024 2:33:48 PM,Deer,,,37.8297131351905,-79.8272740345192,Alleghany County,Staunton,Lexington,-79.8272740345192,37.8297131351905,2024-02-01,2024,February,2,Thursday,3,Deer,
3102,56931290-6c8f-45b0-9f1f-ed17a3d9e825,2/5/2024 7:24:54 PM,Deer,,,37.8075592546145,-80.0590186659992,Alleghany County,Staunton,Lexington,-80.0590186659992,37.8075592546145,2024-02-05,2024,February,2,Monday,0,Deer,
3103,3821dded-dafe-4c83-8665-bc8c7d00968d,2/6/2024 9:10:12 PM,Other,Raccoon,,37.6627309481034,-77.6550629363187,,,,-77.6550629363187,37.6627309481034,2024-02-06,2024,February,2,Tuesday,1,Raccoon,
3104,7ea5bde8-cb35-4a30-8bf2-9184f8102ac6,2/6/2024 9:11:31 PM,Other,Bird,,37.6627037324162,-77.6550642289797,,,,-77.6550642289797,37.6627037324162,2024-02-06,2024,February,2,Tuesday,1,Bird,
3105,0ad1ec5c-9a0e-4950-9e22-bb62627cca4e,2/7/2024 4:08:45 PM,Deer,,,37.8077332210148,-79.8517693207412,Alleghany County,Staunton,Lexington,-79.8517693207412,37.8077332210148,2024-02-07,2024,February,2,Wednesday,2,Deer,
3106,c79ba1e7-fdaf-4c88-823d-e42746b7156b,2/7/2024 4:45:20 PM,Deer,,,38.0460897546544,-78.7285102842989,Albemarle County,Culpeper,Charlottesville,-78.7285102842989,38.0460897546544,2024-02-07,2024,February,2,Wednesday,2,Deer,
3107,54d32389-93ef-4a4b-a495-25a4fe5a15ff,2/7/2024 9:23:35 PM,Other,Opossum,,37.6627455326148,-77.6550566498913,,,,-77.6550566498913,37.6627455326148,2024-02-07,2024,February,2,Wednesday,2,Opossum,
3108,dff9554a-7c9c-4944-ac06-3231b5d8dc56,2/7/2024 9:24:12 PM,Other,Bird,,37.6627363226945,-77.6550400047699,,,,-77.6550400047699,37.6627363226945,2024-02-07,2024,February,2,Wednesday,2,Bird,
3109,0bf51f70-4e8e-4aef-be9c-780c70fd5582,2/7/2024 9:24:48 PM,Other,Squirrel,,37.6627129262858,-77.6550685765448,,,,-77.6550685765448,37.6627129262858,2024-02-07,2024,February,2,Wednesday,2,Squirrel,
3110,1d8277a5-0ef4-47eb-bb8c-3eab852a5cf4,2/9/2024 4:03:00 PM,Deer,,,37.6704530529353,-79.5071226733756,Rockbridge County,Staunton,Lexington,-79.5071226733756,37.6704530529353,2024-02-09,2024,February,2,Friday,4,Deer,
3111,669c36a0-1b78-4575-895e-0993bf5b3ea5,2/9/2024 6:25:23 PM,Other,Coyote,,38.0198966367197,-78.5350510379923,Albemarle County,Culpeper,Charlottesville,-78.5350510379923,38.0198966367197,2024-02-09,2024,February,2,Friday,4,Coyote,
3112,4bc8cdc8-010a-4694-bc31-826737ed019d,2/14/2024 9:20:58 PM,Other,Raccoon,,37.6627978356906,-77.6549276524015,,,,-77.6549276524015,37.6627978356906,2024-02-14,2024,February,2,Wednesday,2,Raccoon,
3113,afe37b18-a091-4d77-b597-5407fa8fe326,2/15/2024 7:54:00 PM,Deer,,,37.8149469383413,-80.0757292472572,Alleghany County,Staunton,Lexington,-80.0757292472572,37.8149469383413,2024-02-15,2024,February,2,Thursday,3,Deer,
3114,b18be325-780e-4b71-8e2f-428329d17726,2/15/2024 8:17:28 PM,Deer,,,37.7761345595419,-79.9767171457009,Alleghany County,Staunton,Lexington,-79.9767171457009,37.7761345595419,2024-02-15,2024,February,2,Thursday,3,Deer,
3115,66150747-d351-4aae-845b-cbb74ec58950,2/19/2024 2:17:28 PM,Deer,,,38.74181756961,-77.8094665693058,Fauquier County,Culpeper,Warrenton,-77.8094665693058,38.74181756961,2024-02-19,2024,February,2,Monday,0,Deer,
3116,0936cbd6-733b-4f04-b553-0b05a8751eb2,2/19/2024 4:59:31 PM,Deer,,,38.0447238271313,-78.7945404251445,Albemarle County,Culpeper,Charlottesville,-78.7945404251445,38.0447238271313,2024-02-19,2024,February,2,Monday,0,Deer,
3118,f7b52c49-4230-4c78-8d30-a7c3d9fafc84,2/19/2024 7:02:46 PM,Deer,,,37.7467829593011,-79.4179382672748,Rockbridge County,Staunton,Lexington,-79.4179382672748,37.7467829593011,2024-02-19,2024,February,2,Monday,0,Deer,
3119,a03976b2-fde2-4432-acd4-313b4342e71a,2/20/2024 3:16:40 PM,Deer,,,38.8552110620438,-77.8018164638353,Fauquier County,Culpeper,Warrenton,-77.8018164638353,38.8552110620438,2024-02-20,2024,February,2,Tuesday,1,Deer,
3120,620761bc-5323-4f45-83d6-b29780ece27b,2/20/2024 6:19:32 PM,Deer,,,37.8073177719841,-80.0583663024754,,,,-80.0583663024754,37.8073177719841,2024-02-20,2024,February,2,Tuesday,1,Deer,
3121,6bab75d6-b169-4abc-9719-f6ce7a62e79d,2/21/2024 6:42:47 PM,Deer,,,38.0306157407118,-78.5953163450142,Albemarle County,Culpeper,Charlottesville,-78.5953163450142,38.0306157407118,2024-02-21,2024,February,2,Wednesday,2,Deer,
3122,01a03eec-3518-46ef-ae15-38cea3d05034,2/21/2024 6:48:36 PM,Deer,,,38.0201030188001,-78.5355971424511,Albemarle County,Culpeper,Charlottesville,-78.5355971424511,38.0201030188001,2024-02-21,2024,February,2,Wednesday,2,Deer,
3123,6af18ec7-fab1-49d0-9ff7-3216c177dc11,2/21/2024 7:09:49 PM,Deer,,,37.9922284813163,-78.2481052065011,Albemarle County,Culpeper,Charlottesville,-78.2481052065011,37.9922284813163,2024-02-21,2024,February,2,Wednesday,2,Deer,
3124,cf88b373-5cda-440e-9ed2-0597f7d09861,2/26/2024 5:10:53 PM,Deer,,,38.8546205088728,-77.7990121367777,Fauquier County,Culpeper,Warrenton,-77.7990121367777,38.8546205088728,2024-02-26,2024,February,2,Monday,0,Deer,
3125,64c102e1-c835-4fc4-8af1-5899dfa742ea,2/26/2024 5:17:27 PM,Deer,,,38.8571864744088,-77.8101393925825,Fauquier County,Culpeper,Warrenton,-77.8101393925825,38.8571864744088,2024-02-26,2024,February,2,Monday,0,Deer,
3126,9a95c479-c1d4-4aa6-9d8c-e6f5bd033948,2/26/2024 5:23:10 PM,Deer,,,38.8578402870016,-77.8604288009955,Fauquier County,Culpeper,Warrenton,-77.8604288009955,38.8578402870016,2024-02-26,2024,February,2,Monday,0,Deer,
3127,66f7e15f-1c80-4d5c-a0e8-5f3254cedcdb,2/26/2024 7:41:24 PM,Deer,,,38.034884117286,-78.6048775382081,Albemarle County,Culpeper,Charlottesville,-78.6048775382081,38.034884117286,2024-02-26,2024,February,2,Monday,0,Deer,
3128,d6929fb9-1feb-45fe-9e60-fba969028642,2/26/2024 7:49:58 PM,Other,Coyote,,38.0359617877743,-78.6963055128249,Albemarle County,Culpeper,Charlottesville,-78.6963055128249,38.0359617877743,2024-02-26,2024,February,2,Monday,0,Coyote,
3129,08f40c04-0056-43c3-918a-627339a9e76b,2/26/2024 8:22:01 PM,Deer,,,38.0215639301267,-78.4224733461022,Albemarle County,Culpeper,Charlottesville,-78.4224733461022,38.0215639301267,2024-02-26,2024,February,2,Monday,0,Deer,
3130,85fc8ab5-b1f7-4165-b8a1-7338b7117169,2/27/2024 5:25:23 PM,Deer,,,38.00970992369,-78.5196677036637,Albemarle County,Culpeper,Charlottesville,-78.5196677036637,38.00970992369,2024-02-27,2024,February,2,Tuesday,1,Deer,
3131,629b3e09-1672-4ba0-baf8-99dfcc1d6df2,2/27/2024 6:25:12 PM,Deer,,,37.9669491800888,-78.1887480083077,Albemarle County,Culpeper,Charlottesville,-78.1887480083077,37.9669491800888,2024-02-27,2024,February,2,Tuesday,1,Deer,
3132,4fd4f4f5-b61e-4f30-a66f-7e6013252c9f,2/28/2024 2:46:48 PM,Deer,,,38.8567790199484,-77.8096394814303,Fauquier County,Culpeper,Warrenton,-77.8096394814303,38.8567790199484,2024-02-28,2024,February,2,Wednesday,2,Deer,
3133,6e99bd4b-610e-44d8-a218-91d2c058f406,2/28/2024 2:53:16 PM,Deer,,,38.8540415741521,-77.7983464151344,Fauquier County,Culpeper,Warrenton,-77.7983464151344,38.8540415741521,2024-02-28,2024,February,2,Wednesday,2,Deer,
3135,1da1d365-a83f-40fb-a72b-19c7a16c844d,2/15/2024 6:57:00 PM,Other,Skunk,,37.0839309943621,-77.3632943125798,,,,-77.3632943125798,37.0839309943621,2024-02-15,2024,February,2,Thursday,3,Skunk,
3136,8fa8e3db-c96f-4f4a-8b0d-4245bf070057,3/1/2024 4:47:52 PM,Deer,,,37.7751779929155,-79.9784710072726,Alleghany County,Staunton,Lexington,-79.9784710072726,37.7751779929155,2024-03-01,2024,March,3,Friday,4,Deer,
3137,a2b3c96d-4461-4f53-a95e-712f87b745d8,3/4/2024 1:57:30 PM,Deer,,,38.9021030420726,-77.9321527957318,,,,-77.9321527957318,38.9021030420726,2024-03-04,2024,March,3,Monday,0,Deer,
3138,169d4913-2334-4996-a06c-4faa1124bdac,3/4/2024 2:08:13 PM,Deer,,,38.8559394920471,-77.8054903270201,,,,-77.8054903270201,38.8559394920471,2024-03-04,2024,March,3,Monday,0,Deer,
3139,514509c6-4048-4acd-b911-a063ae9700a8,3/4/2024 5:39:20 PM,Deer,,,37.8144437307844,-79.8451260757445,Alleghany County,Staunton,Lexington,-79.8451260757445,37.8144437307844,2024-03-04,2024,March,3,Monday,0,Deer,
3140,b3d08ad8-e0f5-4275-9d35-e77b6f679c4f,3/5/2024 6:33:35 PM,Other,Coyote,,37.8236739864537,-79.8334550196873,Alleghany County,Staunton,Lexington,-79.8334550196873,37.8236739864537,2024-03-05,2024,March,3,Tuesday,1,Coyote,
3141,13746b90-a51d-417a-81dd-34f7640fd628,3/6/2024 5:04:55 PM,Deer,,,38.0302222021137,-78.6755598610769,Albemarle County,Culpeper,Charlottesville,-78.6755598610769,38.0302222021137,2024-03-06,2024,March,3,Wednesday,2,Deer,
3142,1ae58449-95be-4eb5-932b-9acf6e63162b,3/9/2024 1:00:56 PM,Deer,,,37.984482000448,-78.2315897287744,,,,-78.2315897287744,37.984482000448,2024-03-09,2024,March,3,Saturday,5,Deer,
3143,8849f1f9-6d1c-437e-820d-37542da8917f,3/9/2024 1:28:14 PM,Deer,,,37.978857291562,-78.2174764451964,,,,-78.2174764451964,37.978857291562,2024-03-09,2024,March,3,Saturday,5,Deer,
3144,470fc37c-6590-4c21-8f44-08fbfd7fa0ce,3/11/2024 3:35:23 PM,Other,Raccoon,,37.7859314684213,-79.4004356609311,Rockbridge County,Staunton,Lexington,-79.4004356609311,37.7859314684213,2024-03-11,2024,March,3,Monday,0,Raccoon,
3145,851d8bfa-c354-49c2-b8a9-8974a99ea533,3/12/2024 6:10:15 PM,Deer,,,38.0097850529437,-78.3713099609548,,,,-78.3713099609548,38.0097850529437,2024-03-12,2024,March,3,Tuesday,1,Deer,
3146,1f40875a-84d4-441e-8080-35cb9a93caa2,3/14/2024 2:22:59 PM,Deer,,,38.8250539553919,-77.7181836820402,Fauquier County,Culpeper,Warrenton,-77.7181836820402,38.8250539553919,2024-03-14,2024,March,3,Thursday,3,Deer,
3147,4469ae2d-f3e1-4bc8-9a60-6253ddb71cc0,3/14/2024 5:15:11 PM,Deer,,,38.0160970237138,-78.3972685638363,Albemarle County,Culpeper,Charlottesville,-78.3972685638363,38.0160970237138,2024-03-14,2024,March,3,Thursday,3,Deer,
3148,045f49cb-774a-4bfb-937c-4d17548fc1fd,3/14/2024 5:17:03 PM,Other,Cat,,37.7976175211722,-79.8738553841411,Alleghany County,Staunton,Lexington,-79.8738553841411,37.7976175211722,2024-03-14,2024,March,3,Thursday,3,Cat,
3149,7b0aa716-8aca-4792-a320-5e65c3de87c0,3/15/2024 1:48:29 PM,Deer,,,37.7780325338596,-79.9165339396148,Alleghany County,Staunton,Lexington,-79.9165339396148,37.7780325338596,2024-03-15,2024,March,3,Friday,4,Deer,
3150,39c5f30f-e4a2-4136-a965-aeea5d989b68,3/15/2024 4:58:44 PM,Deer,,,37.8115728099432,-80.0675646281912,Alleghany County,Staunton,Lexington,-80.0675646281912,37.8115728099432,2024-03-15,2024,March,3,Friday,4,Deer,
3151,52e1c2f8-eae1-449e-bf07-2d2e63fdca33,3/18/2024 1:18:59 PM,Deer,,,38.8476399760709,-77.771109441179,Culpeper County,Culpeper,Warrenton,-77.771109441179,38.8476399760709,2024-03-18,2024,March,3,Monday,0,Deer,
3152,e10fa424-c32a-4991-bb4d-17937452009f,3/18/2024 5:30:40 PM,Deer,,,37.7742148703316,-79.9959305115789,Alleghany County,Staunton,Lexington,-79.9959305115789,37.7742148703316,2024-03-18,2024,March,3,Monday,0,Deer,
3154,be49f435-2d98-40ef-b63a-c6ae3ac52d29,3/18/2024 7:18:42 PM,Deer,,,38.0343262381975,-78.6232518457912,,Culpeper,Charlottesville,-78.6232518457912,38.0343262381975,2024-03-18,2024,March,3,Monday,0,Deer,
3155,f6e1c23e-540b-41d2-962e-c8d0c5cd3641,3/20/2024 4:14:11 PM,Deer,,,38.0076213729521,-78.5148899978201,,,,-78.5148899978201,38.0076213729521,2024-03-20,2024,March,3,Wednesday,2,Deer,
3156,1b3f2bfe-49e1-41c3-95f5-639d3fb30d64,3/20/2024 4:24:31 PM,Deer,,,38.0200341375527,-78.4146653629589,,,,-78.4146653629589,38.0200341375527,2024-03-20,2024,March,3,Wednesday,2,Deer,
3158,65fe4c69-520f-490d-8350-616b5f7c5252,3/21/2024 1:35:57 PM,Deer,,,38.8578762383571,-77.8166057451679,,,,-77.8166057451679,38.8578762383571,2024-03-21,2024,March,3,Thursday,3,Deer,
3159,4a1eba50-9524-4441-9773-f7c0d2fe58cc,3/22/2024 12:21:41 PM,Other,Dog,,37.8142063552867,-79.845196232274,Alleghany County,Staunton,Lexington,-79.845196232274,37.8142063552867,2024-03-22,2024,March,3,Friday,4,Dog,
3160,284d73d2-37d5-4bb2-91dc-1f5c955ba85b,3/25/2024 7:11:27 PM,Deer,,,38.0462633612957,-78.7448279448847,,,,-78.7448279448847,38.0462633612957,2024-03-25,2024,March,3,Monday,0,Deer,
3161,74a705c8-630c-4222-903f-d4b8cb4c323c,3/25/2024 7:43:32 PM,Deer,,,38.044343988868,-78.753223804526,,,,-78.753223804526,38.044343988868,2024-03-25,2024,March,3,Monday,0,Deer,
3162,7a2a9ecb-5f6f-45d8-b843-f7eabd008025,3/25/2024 8:06:31 PM,Deer,,,38.0074264224041,-78.4911925414644,,,,-78.4911925414644,38.0074264224041,2024-03-25,2024,March,3,Monday,0,Deer,
